Year,Month,Region,Customer_Type,Energy_kWh,Peak_Load_kW,Cost_EUR,CO2_kg,Renewable_Share_%,Grid_Loss_%,Outages_Count,Customers_Count
2020,11,Kröllwitz,Haushalte,6677.686467271816,543.3165135553375,2102.8389607567447,1478.033772473891,47.285860553159665,6.723504115171874,0,937
2020,11,Kröllwitz,Gewerbe,5823.973466837343,426.6599742619899,1437.2234291419202,2330.4267488238092,61.45303859304937,6.879950641242664,0,507
2020,11,Kröllwitz,Industrie,7412.583967035789,576.3366849944509,2121.573406276832,2087.877498645311,22.54053672634303,6.058083099680573,0,479
2020,11,Kröllwitz,Öffentliche Einrichtungen,5532.452382136498,613.4647426935236,1234.0864153587956,2830.6296604409304,56.581845509156956,6.897476987354852,0,1191
2020,11,Giebichenstein,Haushalte,5884.414320038041,497.23832822101446,2192.330443921376,3251.9995424346444,55.06998773184741,7.836543656431791,0,925
2020,11,Giebichenstein,Gewerbe,5400.368114734091,533.1302179775383,1233.0028474376759,1148.6448302915735,45.40010864919185,2.591957646680665,0,677
2020,11,Giebichenstein,Industrie,6215.1209778637785,536.6811366774625,1866.103199857511,3669.872254199084,61.00722664445053,4.628087767675389,0,1329
2020,11,Giebichenstein,Öffentliche Einrichtungen,3383.188845546912,263.9849085825162,1284.1166083100002,717.271227632076,73.84195194745593,6.358413735190607,1,656
2020,11,Frohe Zukunft,Haushalte,4333.766963550843,429.722231303672,1255.331867971001,1553.1554935699587,60.15851654971275,8.243251722795938,0,543
2020,11,Frohe Zukunft,Gewerbe,5494.05971837529,532.7012307246696,1271.1363256419095,1562.0558989300196,33.76194662226034,5.283750477333051,0,955
2020,11,Frohe Zukunft,Industrie,4832.596503735648,432.2812589778621,1825.0233676264618,1287.4458945392519,26.865891116741516,2.060943029437805,0,159
2020,11,Frohe Zukunft,Öffentliche Einrichtungen,3843.4738724521253,326.1746130794231,980.6742212946137,800.243260591862,69.59710073014932,4.559169907027767,0,1086
2020,11,Dölau,Haushalte,4430.893251521237,440.6275005693314,1587.7903364112901,1160.7616565583705,24.964210137091392,5.391765965560076,0,1375
2020,11,Dölau,Gewerbe,5498.097873746609,428.7741594869264,1330.2304620002797,2376.7157355791282,50.330525623391836,3.0085515020923967,0,1185
2020,11,Dölau,Industrie,5174.65736099509,485.8614702092353,1953.3168268443246,1853.9927228036192,62.911187286814474,3.973433300333104,0,839
2020,11,Dölau,Öffentliche Einrichtungen,4848.441834677115,392.5852244441778,1512.1611883013902,2263.6644502414074,66.62295713910537,8.03542081560732,0,880
2020,12,Innenstadt,Haushalte,5260.941724528562,417.83477194607013,1949.0056827941357,1085.4862592146992,51.36560849371219,5.296071493562238,0,1111
2020,12,Innenstadt,Gewerbe,3441.389650412328,264.1253062772113,956.1027190749871,1871.833328233038,44.40828805710341,4.297631739748375,0,394
2020,12,Innenstadt,Industrie,6388.097136195087,478.89289592129484,2241.3086537987574,2581.1703905300574,64.17438860802999,5.590279388631666,1,1145
2020,12,Innenstadt,Öffentliche Einrichtungen,5047.672352242386,493.2720465618744,1644.8686427436037,1294.6745405966174,54.252645010368575,3.296892487683266,0,1485
2020,12,Neustadt,Haushalte,1139.1768274033702,84.89191041325411,360.68178947108413,490.5814915920246,53.52595667746386,4.59818661213672,0,955
2020,12,Neustadt,Gewerbe,4618.434836291675,452.59496032707113,1080.357000362856,1952.2768988392554,70.70725108976208,7.571484710004516,0,1418
2020,12,Neustadt,Industrie,8719.084128064867,755.9725757846008,2966.8269531230053,3918.279088125419,56.016887631682216,2.374601240391303,0,386
2020,12,Neustadt,Öffentliche Einrichtungen,8400.770292647334,942.6049835355873,2464.2128624353168,2860.3594167060405,25.62659157542099,5.402913396504468,1,377
2020,12,Südstadt,Haushalte,4015.7060676673354,298.55202629406836,1184.1957734749656,1552.1497662903257,65.63453854731694,3.0814454280344807,0,771
2020,12,Südstadt,Gewerbe,3900.6606714091613,352.12358883573256,1297.567735844456,2239.2477261593003,42.54830095076518,6.956852844304378,0,1244
2020,12,Südstadt,Industrie,5211.885710131195,445.8118285582819,1905.970524247041,2105.297472677889,50.076538677543766,2.351701068760875,0,466
2020,12,Südstadt,Öffentliche Einrichtungen,1804.1502802891991,137.53355220049082,664.903999569162,1079.8909603861389,67.760444145637,7.276138492996032,0,189
2020,12,Silberhöhe,Haushalte,4145.250607641862,355.8180378130823,1098.3585973063123,1116.7239647914198,42.78509137515905,7.610120433560676,0,188
2020,12,Silberhöhe,Gewerbe,5494.2631033595135,481.4971966505709,1781.473655566932,1562.088116696745,53.38737234952738,7.995453819338015,0,439
2020,12,Silberhöhe,Industrie,2848.3019872254695,227.92695675883374,823.0965684144594,669.4064109367989,36.968067840229985,4.930075998720424,0,1222
2020,12,Silberhöhe,Öffentliche Einrichtungen,3414.000774237905,247.94917517110994,1115.8964184227752,1957.1853117007902,35.92978444574434,6.280245278579626,0,1101
2020,12,Heide-Nord,Haushalte,5497.012470169011,568.7669947448691,1457.0302466778703,3217.6439719369555,20.61706975614152,7.012349812695011,0,1320
2020,12,Heide-Nord,Gewerbe,5800.101276856343,546.4643870618986,2013.3133538795944,1805.2911633188194,28.535314386608924,4.1921424128084395,0,259
2020,12,Heide-Nord,Industrie,5028.732372586788,361.54327778413494,1861.8349948470009,1916.5780678788371,31.909464476320945,3.1541934359559693,0,233
2020,12,Heide-Nord,Öffentliche Einrichtungen,5344.551120751783,461.88083809182456,1304.4743257089394,3138.4837079326962,46.802871635511224,5.510625722451165,0,559
2020,12,Trotha,Haushalte,3029.5772808814004,334.2740225510113,809.147612967494,745.0299212624694,76.49197461706646,7.489443220556868,0,154
2020,12,Trotha,Gewerbe,6280.712843463603,524.2165623522568,1794.974961501927,2267.1018331212535,73.07521329377683,8.268939936922871,1,232
2020,12,Trotha,Industrie,4783.29737705031,386.4269256518028,1771.9023370530297,2111.915702516187,71.78813226414434,7.75746254503159,0,933
2020,12,Trotha,Öffentliche Einrichtungen,3579.4300132392063,367.9636805818135,1069.7167168308445,1145.3346613650265,55.76491731429836,5.036907459986709,0,938
2020,12,Kröllwitz,Haushalte,2595.9857827121086,313.84722358183296,661.6269375648859,534.9567447994209,54.885026334921236,2.740972651145362,1,241
2020,12,Kröllwitz,Gewerbe,3176.6030060686276,237.23132015245557,901.9106728710568,1050.559419211777,20.64866501811178,7.78585751934025,0,54
2020,12,Kröllwitz,Industrie,3902.686145570514,339.0553056553702,999.8839578571029,2178.78844175167,67.0100048507154,6.897936442696333,0,157
2020,12,Kröllwitz,Öffentliche Einrichtungen,4627.462960381814,536.8541812074789,1145.7775073401206,1976.804601387983,37.7814568107973,8.568210100559213,0,655
2020,12,Giebichenstein,Haushalte,2138.2886631839137,257.5600624163442,488.47588233104733,1019.54566199134,47.475739666041676,3.58565138225274,0,810
2020,12,Giebichenstein,Gewerbe,3709.4224838307473,323.5208663020382,1029.2660668341662,1963.8457551672516,69.24176964600676,5.341452786856809,0,57
2020,12,Giebichenstein,Industrie,3223.54257347132,247.8209682255695,893.9964895767095,1821.8075789377299,53.94129032846035,3.278706689677677,0,704
2020,12,Giebichenstein,Öffentliche Einrichtungen,5295.989525922317,409.217682072272,1491.0210924928726,2031.8043125546935,38.197153450956975,8.527884148935184,0,1031
2020,12,Frohe Zukunft,Haushalte,4786.98858045571,412.3126823366058,1770.8862585759991,1554.4350236787227,34.986329746791185,6.579121080002689,0,1461
2020,12,Frohe Zukunft,Gewerbe,3861.721803443543,339.54776127312385,1291.207326633787,878.0790027406147,45.06001974901969,2.814509396151471,0,800
2020,12,Frohe Zukunft,Industrie,4120.203095654097,406.81321312826896,1269.459874745588,1488.5597571356063,70.01864062851034,7.702697032969924,0,194
2020,12,Frohe Zukunft,Öffentliche Einrichtungen,5336.324606436189,398.36511116651684,1995.581723074414,2015.2421684759786,65.00170472853148,5.7216271663513805,0,929
2020,12,Dölau,Haushalte,3941.5913292917467,347.64530241701243,885.5369449927529,2218.720094892069,29.377022572986572,3.540620738099706,0,1267
2020,12,Dölau,Gewerbe,3586.8701978676063,316.23993355450324,921.9006129682746,1438.2306247465394,63.88918158218695,8.706826062436036,0,632
2020,12,Dölau,Industrie,7055.614540975799,677.1701606771165,2401.6159092517964,2910.5652287592793,60.64628427369767,4.999205326941568,0,220
2020,12,Dölau,Öffentliche Einrichtungen,7144.186703066011,534.6817798934923,2323.9239011685468,1451.8676361873652,76.5904893776771,3.6600112618439784,0,1166
2021,1,Innenstadt,Haushalte,4721.231371710879,361.35724280702743,1404.298599613971,1915.1116869128139,38.50809688936904,6.01129540433311,0,496
2021,1,Innenstadt,Gewerbe,5464.998474748332,567.3799026729479,1207.8774984426127,3231.6826625610465,77.94483258918484,4.766087082306136,0,465
2021,1,Innenstadt,Industrie,6562.586996088277,479.70242480349526,1863.9975994859733,3368.7018620214694,35.95570703792713,8.932326126555537,0,1389
2021,1,Innenstadt,Öffentliche Einrichtungen,5875.3164545178315,642.3362544632297,1724.664663846482,2187.9300151386483,38.26955196493705,3.386668617042027,0,174
2021,1,Neustadt,Haushalte,3927.467197954636,348.21826554834536,1126.204938208409,1037.205756434046,30.2561841452509,4.9270135171395975,0,767
2021,1,Neustadt,Gewerbe,3457.135211740812,280.0343878622688,1142.461895639955,1162.3508591137759,68.29782382395527,2.3667390691640287,0,97
2021,1,Neustadt,Industrie,4274.657774230194,524.9973410593772,1511.4828805535803,2521.5190483932392,28.127572207681446,3.620326496357087,1,859
2021,1,Neustadt,Öffentliche Einrichtungen,4081.749624267769,300.98073242316525,1037.5468867887346,1502.0905134826367,20.581212964458064,8.0056856364054,0,705
2021,1,Südstadt,Haushalte,4866.1487686678265,422.0382429145333,1380.183372884809,2868.6928266880104,52.651919750222135,3.9266742672590578,0,121
2021,1,Südstadt,Gewerbe,4943.6440325307785,368.2290308980466,1384.0004124938857,2076.070582124101,23.03438622945373,4.982848665665616,0,66
2021,1,Südstadt,Industrie,3950.012309642255,413.33986399205065,924.3605805966599,932.0705715415035,31.594964914050088,2.353914315716773,0,975
2021,1,Südstadt,Öffentliche Einrichtungen,3398.833481680172,351.17445655620224,928.2884729002013,1580.860363662784,72.23803288900943,7.313608527889469,0,277
2021,1,Silberhöhe,Haushalte,5752.578489541549,618.722939363788,1457.554620888861,1832.5230111974324,74.6481602581888,5.831903882658081,0,880
2021,1,Silberhöhe,Gewerbe,7764.354572456976,763.723406543632,2215.5810397252585,3663.834991853901,23.400825929950123,2.2427089295824647,0,520
2021,1,Silberhöhe,Industrie,4064.8034894659595,293.3563752460285,1118.5152981138608,1361.4017952807928,38.71471433220231,2.8547806114700154,0,631
2021,1,Silberhöhe,Öffentliche Einrichtungen,6117.347674090539,461.66193917079846,2119.5586970729246,1568.7512196513173,52.73492730752399,2.73914082183648,0,687
2021,1,Heide-Nord,Haushalte,3747.0714416138626,456.42360753485497,1417.7457956894948,794.4111188567691,46.671695183009575,5.532333172253869,0,539
2021,1,Heide-Nord,Gewerbe,5105.37286732219,400.0164083242366,1661.8380466033075,2201.042748224181,71.96609272267008,4.026076651336416,0,236
2021,1,Heide-Nord,Industrie,2697.4396287014606,270.2382826012231,836.9537202501751,1457.237301353098,32.09170268037877,8.54103127127409,0,178
2021,1,Heide-Nord,Öffentliche Einrichtungen,2179.9849491383543,248.43001191422482,514.3182727564121,961.9769268189287,51.416032829156705,3.7750888189745844,0,1421
2021,1,Trotha,Haushalte,5828.851085985516,459.48868161378925,2020.4789380899037,2570.4529879848405,50.698314951140844,2.427050001037764,0,867
2021,1,Trotha,Gewerbe,3337.9114428244575,277.1653398969587,1186.6340465739,1100.6153845271967,60.58902497123626,6.159692791160181,0,705
2021,1,Trotha,Industrie,3490.5959685117723,430.3895928874243,1027.110203497545,2014.8584165606892,39.42917449414588,6.627984749000875,0,352
2021,1,Trotha,Öffentliche Einrichtungen,4484.035892849306,536.3897571618076,1080.4544507639189,1983.7320394503029,70.96678437354413,2.3149777486479706,0,211
2021,1,Kröllwitz,Haushalte,5550.755240350151,530.2468515647698,1333.4125683134116,1171.9729344288914,57.363936937569996,7.647302946523883,0,1112
2021,1,Kröllwitz,Gewerbe,3148.111331323641,267.0549749866855,907.3604126839961,1319.8711158322403,30.478831153779772,4.071524206056313,0,1151
2021,1,Kröllwitz,Industrie,6883.959380646732,595.9053982334824,1697.2000098184692,1444.7617704011618,41.76521602394912,5.8268742980743795,0,723
2021,1,Kröllwitz,Öffentliche Einrichtungen,4371.257087249041,323.7102971248689,1246.0464420813475,1124.7794541799287,62.88313001012216,4.053473950087069,0,897
2021,1,Giebichenstein,Haushalte,6310.48951534144,539.9619742413647,1975.1281138160002,1902.323708583944,65.38005617497319,2.571670931020674,1,759
2021,1,Giebichenstein,Gewerbe,4254.104050045732,351.3535985125206,1550.3353978875314,2275.542389857706,27.642168406872862,2.883897959754123,0,1474
2021,1,Giebichenstein,Industrie,3859.7158265568705,370.6929784768219,1299.2971886014845,1975.8979684686658,27.093117337465316,2.000215031917677,0,834
2021,1,Giebichenstein,Öffentliche Einrichtungen,5430.700031184479,479.48374197444184,1323.541939027767,1286.2042891584013,68.91657986543359,8.260830720539552,0,1274
2021,1,Frohe Zukunft,Haushalte,6998.283666141178,679.164393951754,2285.65944531323,4167.717352356564,33.54366343034765,4.729298224037564,0,989
2021,1,Frohe Zukunft,Gewerbe,5339.887987239215,622.3740693098207,1325.9129416221056,3176.883394474175,46.64621341439712,5.723102365535116,2,242
2021,1,Frohe Zukunft,Industrie,4608.358852306135,465.02930708939283,1374.4233225846722,2506.1295027784836,55.53808226372574,6.862576409671227,0,237
2021,1,Frohe Zukunft,Öffentliche Einrichtungen,2005.585602692876,228.68823877653756,626.8634319157021,957.4040951859308,62.0366897836671,7.274304774617177,1,1175
2021,1,Dölau,Haushalte,5176.826759155033,429.8900772084506,1774.615244425653,1672.176741643994,49.523269362944035,7.5755596380659584,0,1273
2021,1,Dölau,Gewerbe,4742.973510794572,344.17059137452196,1125.446569672049,1856.3828904269728,55.13382372759811,5.789620946352068,0,260
2021,1,Dölau,Industrie,3873.9469594455522,467.385146278108,1035.5308398621237,2219.8407024768417,51.392783298252496,3.902505612560904,0,791
2021,1,Dölau,Öffentliche Einrichtungen,4932.85953858174,413.9104346965963,1206.7112300090114,2914.3959177732995,52.68633361896733,2.949818224545955,1,408
2021,2,Innenstadt,Haushalte,2951.2637668768416,241.700239311812,912.0418561938396,1013.6075057112436,74.68035140471784,2.146538824787133,0,1342
2021,2,Innenstadt,Gewerbe,4776.546035349054,379.11611232880176,1587.4238999905926,1588.396857753438,60.539774132424384,4.771560583371649,0,415
2021,2,Innenstadt,Industrie,3532.3156199011896,312.5160170348986,1223.6025187455793,1155.7490171624368,54.783869968051526,4.419374955034811,0,914
2021,2,Innenstadt,Öffentliche Einrichtungen,2823.3404192449875,255.839555311339,694.2810953427618,1307.8867207424664,79.86496334061204,5.162176331870107,0,1166
2021,2,Neustadt,Haushalte,4795.49247947827,344.63172140998614,1055.1514645955594,2136.8320419409406,56.98569064231221,5.202101391089217,0,1393
2021,2,Neustadt,Gewerbe,6590.593857850824,511.59912142989003,2441.687380748207,3028.4184392534717,77.27395573152864,3.060026200589743,0,440
2021,2,Neustadt,Industrie,3504.7740462545535,265.3319601370089,937.7998865415128,928.8183772552209,60.5372785758946,2.2666041041952347,0,551
2021,2,Neustadt,Öffentliche Einrichtungen,5097.139642556848,610.3341509142056,1571.8486954863859,2233.015555340401,72.31478367683033,6.038871286923773,0,341
2021,2,Südstadt,Haushalte,3775.6741331870526,331.3418065006742,1379.1894508055843,1353.6737581370421,37.779548113988,3.0042861991261405,0,1260
2021,2,Südstadt,Gewerbe,5117.214594454471,500.25173430871814,1628.8298803576645,2095.322148977509,39.147409389227754,5.289407604235167,0,591
2021,2,Südstadt,Industrie,4931.208110946468,418.5886434521487,1738.6673734978021,2531.6222018671374,36.62415498280398,8.586161186914431,0,491
2021,2,Südstadt,Öffentliche Einrichtungen,3753.0938390715337,269.4930229654868,1021.2527444526103,1342.3105953886634,56.200051772722084,7.611790052339135,0,656
2021,2,Silberhöhe,Haushalte,5792.776826592389,576.3335568588142,2084.356916519383,1188.4628417760118,33.60143912449542,5.9682495737467525,0,819
2021,2,Silberhöhe,Gewerbe,6922.088823474255,583.4660173613361,1944.7767425593588,1535.500405823643,55.967668379523,8.316822932774723,0,1494
2021,2,Silberhöhe,Industrie,4603.035970548913,500.5220674333909,1207.4476391712403,1847.7451416139986,24.086541483411352,3.5272203071529127,1,552
2021,2,Silberhöhe,Öffentliche Einrichtungen,2955.382482653459,254.96386133113907,846.0153875200764,1723.5150620331362,52.46682949273068,6.235626629783769,0,482
2021,2,Heide-Nord,Haushalte,3067.5385738046934,367.03922040649866,971.4817703431804,1550.5699126603595,51.40408225532049,3.58740837723752,0,974
2021,2,Heide-Nord,Gewerbe,5439.07322321278,673.6490028718724,1321.0080581188517,2702.770207532856,34.64969652296918,6.186063821301247,0,1367
2021,2,Heide-Nord,Industrie,605.8269649965978,58.83697633263323,214.62235514000244,156.38252460016278,50.341804626882436,2.43428991869588,0,1089
2021,2,Heide-Nord,Öffentliche Einrichtungen,8079.458036752494,708.966274219732,2912.5263555878164,3418.818388272272,77.58746122429102,2.3408639387995085,0,275
2021,2,Trotha,Haushalte,5262.930168400886,443.25260681930916,1196.2304775280938,3044.0175275191514,70.52992259902285,4.0762873750996516,0,61
2021,2,Trotha,Gewerbe,2994.911841686104,215.39636890954714,1040.5446898623488,1505.5518746461355,60.833489706746086,3.162523966334596,0,183
2021,2,Trotha,Industrie,5478.7404351379855,618.6934493243248,1540.3057745507715,2311.440711547615,24.605483713324283,2.029312105395705,0,228
2021,2,Trotha,Öffentliche Einrichtungen,5196.531143118047,520.3358503640361,1780.100074442469,1899.1838840599448,59.17837531447636,6.057333680596956,0,1322
2021,2,Kröllwitz,Haushalte,7295.292798295027,737.4806144237303,2063.864163219794,2150.4305222262296,25.817940257925486,3.2532214620910866,0,1139
2021,2,Kröllwitz,Gewerbe,5997.390743452612,520.327605998198,1427.2489561889656,1995.899184979317,66.89795348319484,5.059360652895314,0,1220
2021,2,Kröllwitz,Industrie,5067.834063499974,542.1335273636029,1438.7236943858272,1844.028461456955,78.6932401115935,3.266243309652288,0,125
2021,2,Kröllwitz,Öffentliche Einrichtungen,5076.796852821628,409.9076158844121,1458.0649947821457,2189.8453806398106,69.95670639956786,7.629158954887189,1,459
2021,2,Giebichenstein,Haushalte,5459.18105151794,507.45940203593256,1791.276350617606,2442.678437701855,54.11313533627673,2.4142395030447927,0,468
2021,2,Giebichenstein,Gewerbe,6176.449654583923,595.2627412359118,1490.2634562512546,1627.461781841994,76.95638637473701,8.157210476982334,2,712
2021,2,Giebichenstein,Industrie,6611.2780882684565,541.714748753044,2077.5492787873795,3804.5652625957205,40.991263050851266,3.7066135639712567,0,664
2021,2,Giebichenstein,Öffentliche Einrichtungen,3623.976100711815,320.1157415412855,1127.9477399983052,1029.3645984231669,64.53628353513722,2.176393663747487,0,1123
2021,2,Frohe Zukunft,Haushalte,5070.15714626127,507.8604890608664,1719.58373100732,1850.410758920722,31.745336384337477,5.592225575974251,0,1250
2021,2,Frohe Zukunft,Gewerbe,4839.2706784466955,549.9738227266638,1266.9853429803086,1779.1084519453852,55.95795722038332,5.595954986507134,0,346
2021,2,Frohe Zukunft,Industrie,2239.8833832413707,180.52438766217895,501.35623898030894,971.9551152887783,76.48845425036393,3.2208648697804967,0,195
2021,2,Frohe Zukunft,Öffentliche Einrichtungen,4951.579083425794,403.0102377591423,1375.863268817134,1238.6381994226192,35.2167662515825,6.494605551466793,0,557
2021,2,Dölau,Haushalte,5341.89450501493,539.7779823005136,1711.0886687395669,2795.722972867806,56.69878516339955,4.0702329381651445,0,1115
2021,2,Dölau,Gewerbe,3531.7861838014082,388.76153807928205,928.8866729166976,986.9853056296153,34.81142165574397,4.144908145457254,0,70
2021,2,Dölau,Industrie,7880.551253216392,928.275879772593,1844.4124279582209,2117.754598307695,51.084649882420685,3.497962750888195,0,430
2021,2,Dölau,Öffentliche Einrichtungen,3165.6574706666543,245.9489613603359,703.4658874045747,1455.4158595632357,60.13259186244112,7.590590462496456,1,1142
2021,3,Innenstadt,Haushalte,8455.458128157185,705.9060701717631,2778.891866681419,4842.408412253446,79.81696504470017,7.041102226516582,0,1081
2021,3,Innenstadt,Gewerbe,2780.833665290414,235.04771210668906,754.0478290898509,619.7000653646513,28.25778406390168,2.0065059180897276,1,1237
2021,3,Innenstadt,Industrie,8074.718143678889,855.880564197726,2755.792030198356,4069.6758540165847,38.75588149449801,4.87477843107198,0,1224
2021,3,Innenstadt,Öffentliche Einrichtungen,5001.024228436224,484.8003275631809,1399.4443190054276,2773.144383236274,29.082270275796496,3.0632032063564116,0,1256
2021,3,Neustadt,Haushalte,5572.949686286142,450.3081180109136,1738.8143137754043,1575.624222319677,50.26735650016133,4.185328155983906,0,935
2021,3,Neustadt,Gewerbe,3767.795706455525,381.37132489329036,1212.3671935346258,1353.8150384201,20.408881874007687,5.663850295472303,1,1434
2021,3,Neustadt,Industrie,7012.147963060554,523.9996094221945,2491.9762573718467,1915.195404638323,77.37751289080168,4.636735083006237,0,1217
2021,3,Neustadt,Öffentliche Einrichtungen,3960.867713452936,362.8151051171705,940.4770586426736,1185.9468835781138,39.01655730603689,7.661784264441788,1,1022
2021,3,Südstadt,Haushalte,5468.843260186613,567.178497523034,2001.00042316146,1307.0703667362882,71.19975299352727,4.297120506475254,0,735
2021,3,Südstadt,Gewerbe,5610.658123169102,472.5023264657231,1692.6865488863778,1391.3376034021787,38.72384267912124,7.616772213875428,1,737
2021,3,Südstadt,Industrie,6789.102748124622,542.6528179636076,2375.5844306529357,3926.137310592967,38.77517288172936,8.009545181860881,0,718
2021,3,Südstadt,Öffentliche Einrichtungen,3113.197766136668,250.01856523822926,1022.4853454407635,936.8418223870622,72.3825888209122,3.182009243592765,0,332
2021,3,Silberhöhe,Haushalte,5808.716176925225,491.5856922838441,1651.3419243135681,2504.318709624391,38.47244751646204,5.340400555925729,0,273
2021,3,Silberhöhe,Gewerbe,6467.554906654657,475.7327343229215,2389.234761194094,2334.072617284293,48.12739283040746,6.939447774582871,1,941
2021,3,Silberhöhe,Industrie,4142.380937065908,396.5265149814442,1498.7998244542232,906.6788743746253,77.68499717852296,6.7541379782369395,0,436
2021,3,Silberhöhe,Öffentliche Einrichtungen,5498.9112654862965,466.8889979152326,1969.4765168925771,1390.7581273478015,78.65539762070259,6.078400522282559,2,595
2021,3,Heide-Nord,Haushalte,2846.1357141972085,282.78818198794914,863.1960021087648,1070.903967922014,72.79487760362088,5.538645542064432,0,599
2021,3,Heide-Nord,Gewerbe,3026.2762753587394,361.1834267177568,857.8912468957204,1179.0448218762135,47.075996844386864,8.08422400182161,0,389
2021,3,Heide-Nord,Industrie,7098.925011905076,773.7858698875173,2493.430190932081,3261.947847673245,45.13818642677146,5.206200316087081,0,179
2021,3,Heide-Nord,Öffentliche Einrichtungen,4427.101592411953,325.88293671169794,1442.0299060199266,2207.110043946522,38.694304374933736,7.919574655941396,0,497
2021,3,Trotha,Haushalte,4313.227420726266,467.53558766986276,1237.8584122599195,1241.5796427705934,20.01362229309533,8.40501076423269,0,1351
2021,3,Trotha,Gewerbe,4760.95665178114,368.1141991114738,1620.8952339529517,2347.8356594547886,72.57154869617337,7.059492204350648,0,562
2021,3,Trotha,Industrie,5050.85117618819,500.43153249818357,1414.0968443642555,2265.4696407650763,63.12308679573214,2.7742251921121257,0,367
2021,3,Trotha,Öffentliche Einrichtungen,3437.2286818392067,365.8038846532215,785.794761872436,948.5037072247032,22.337470780907854,4.7426762623202015,0,1022
2021,3,Kröllwitz,Haushalte,6304.903478672039,489.11496396860684,2272.238919770008,3210.9196344296765,60.29526457633556,2.222057442712218,0,120
2021,3,Kröllwitz,Gewerbe,6672.75016113352,612.2130374264855,2521.654648027259,3348.5711628555023,34.91629307679838,5.768764855008704,1,412
2021,3,Kröllwitz,Industrie,5383.150766858074,409.28513198858155,1464.9761126138853,3130.9314937196596,27.31277010688302,2.1279254880645437,1,889
2021,3,Kröllwitz,Öffentliche Einrichtungen,2425.1871677203208,246.28903492216872,627.1205021848234,711.6152602888218,24.09119718592776,3.309869892873512,0,1000
2021,3,Giebichenstein,Haushalte,4073.483766857604,383.1384337106699,1533.256851105149,2131.027790769774,64.24459665871677,5.75928920319382,0,1231
2021,3,Giebichenstein,Gewerbe,3129.2065935598544,374.24605193327733,837.4509243658214,998.9256075193769,39.22407716841289,3.150007902906865,0,1351
2021,3,Giebichenstein,Industrie,3524.309123463767,353.9282799263673,787.0532426819713,1777.5007819020934,22.56437636371708,8.05256648221922,0,370
2021,3,Giebichenstein,Öffentliche Einrichtungen,6486.197132528311,472.31806256796693,1683.2575792664138,3527.5710961126165,30.12860034707385,7.97760017499297,0,897
2021,3,Frohe Zukunft,Haushalte,4487.618117736908,350.1058977117087,1691.5044740529388,1985.1897725683298,50.22250322504424,8.148911041314731,1,1089
2021,3,Frohe Zukunft,Gewerbe,5002.601535113677,558.3710217662143,1653.8573971486885,1335.8277577260994,38.61850892627285,5.5234159142430785,0,849
2021,3,Frohe Zukunft,Industrie,7621.531196424477,875.0991502906215,2166.3411134869993,3942.247797228883,33.23052722819888,3.301730552901924,1,1117
2021,3,Frohe Zukunft,Öffentliche Einrichtungen,3575.0630686298273,258.73077273329756,1206.7745912202126,1715.4533049875188,71.17558303127487,2.81076157565756,0,1203
2021,3,Dölau,Haushalte,4400.151406803295,316.8415482850758,1236.7005695630303,2244.490020136333,40.555464968667906,6.393682140111661,0,595
2021,3,Dölau,Gewerbe,5403.942128871101,504.96133349509836,1648.0808655199426,2692.714470833215,69.5564551467151,6.875929815008323,1,319
2021,3,Dölau,Industrie,5809.210060540058,495.8775895761412,2044.6625045520566,2762.4199750122584,53.11618166362799,3.6928673679074717,0,1264
2021,3,Dölau,Öffentliche Einrichtungen,5325.359665598544,445.76390756726335,1652.4764694568644,3052.4037664560874,55.19070686224693,5.682577628921821,0,333
2021,4,Innenstadt,Haushalte,4775.088921381336,372.8897409052453,1188.1633327645457,1164.8602391930954,73.02103806127938,4.400507639314371,0,496
2021,4,Innenstadt,Gewerbe,2850.272278212932,248.8296072192159,1016.3635645695997,1396.9607237552557,41.62364240324668,2.6094984390411575,0,393
2021,4,Innenstadt,Industrie,4322.075942132184,506.18341488274075,1580.7223530391352,874.8695003730397,49.031613131858684,2.86273220692786,0,1410
2021,4,Innenstadt,Öffentliche Einrichtungen,3815.9922414204884,440.1920359571312,1187.7868040931319,1650.896245093395,62.88174051414405,3.681536032458699,0,974
2021,4,Neustadt,Haushalte,7317.885754632115,797.7855439687966,1804.566462908572,4146.282312215663,39.67029193100204,4.6045757847402715,0,784
2021,4,Neustadt,Gewerbe,8621.3259683581,1074.5732755320046,2589.1679228783755,3735.199212554164,54.737919217748264,2.381583492064784,0,204
2021,4,Neustadt,Industrie,2700.949160165104,216.7099198714718,991.4462807549753,998.0224518452179,40.527956006713694,8.730855124962964,0,1204
2021,4,Neustadt,Öffentliche Einrichtungen,4705.579022918095,465.44272242290043,1720.0197394312775,2012.0217994257403,65.73047523089868,7.682647028456205,0,1122
2021,4,Südstadt,Haushalte,4410.420864407899,345.5464862781759,1634.3201378065291,1981.5321857994072,64.49763724711333,7.635681184287944,0,1202
2021,4,Südstadt,Gewerbe,6502.44773781284,782.7125524907422,1848.6472144442641,3052.915416441313,47.02102314684757,7.24274205602279,0,197
2021,4,Südstadt,Industrie,5878.856301746973,521.4444407574105,1485.2948210354264,1862.2127970965698,64.91652251490994,5.378208649630645,0,117
2021,4,Südstadt,Öffentliche Einrichtungen,3894.844796078567,316.8923587575734,1453.3285146033897,1444.3721045359666,48.506020441503225,8.285686513295135,0,830
